Lv0,Lv1,Lv2,Lv3,Lv4,LvPK,Size
1.174E+11,1.174E+11,1.11501E+11,1.11501E+11,1.11301E+11,13,23556
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,19,303909
1.174E+11,1.174E+11,1.17401E+11,1.12501E+11,1.12201E+12,22,132569
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.17501E+11,41,107
1.22401E+11,1.174E+11,1.13101E+12,1.13101E+12,1.13101E+12,90,52484
1.14201E+11,1.14201E+11,1.14201E+11,1.14201E+11,1.14201E+11,22,779208966
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,41,15
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12201E+11,12,16247
1.14501E+11,1.14501E+11,1.14501E+11,1.14501E+11,1.11301E+11,61,7988
1.22401E+11,1.11101E+11,1.11101E+11,1.11101E+11,1.11101E+11,14,654451
1.174E+11,1.174E+11,1.20501E+11,1.20501E+11,1.20501E+11,15,784504
1.22401E+11,1.174E+11,1.17401E+11,1.14201E+11,1.14201E+11,19,92
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,19,951
1.17401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.13101E+12,23,261
1.174E+11,1.174E+11,1.12501E+11,1.12501E+11,1.11301E+11,15,134
1.17401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.13101E+12,90,721
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11301E+11,51,9
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.12201E+11,15,0
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.13101E+12,22,101
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.13101E+12,90,0
1.22401E+11,1.174E+11,1.17401E+11,1.11501E+11,1.11301E+11,41,0
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.12201E+11,19,80
1.22401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.12301E+11,15,129
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.12201E+11,31,23
1.174E+11,1.174E+11,1.13401E+11,1.16501E+11,1.11101E+11,23,8984
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.10101E+11,15,9392
1.22401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.12301E+11,41,0
1.17401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.13101E+12,31,36430
1.174E+11,1.174E+11,1.13401E+11,1.16501E+11,1.11301E+11,24,523
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.10101E+11,61,0
1.17401E+11,1.17401E+11,1.17401E+11,1.11301E+11,1.11301E+11,14,4414764
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12201E+12,12,34519
1.11501E+11,1.11501E+11,1.11501E+11,1.11501E+11,1.12301E+11,19,2796
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.10101E+11,99,0
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.10101E+11,21,457
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.12201E+12,31,136231
1.12001E+11,1.12001E+11,1.12001E+11,1.12001E+11,1.12001E+11,11,0
1.17401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.13101E+12,14,108
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,23,8189
1.17401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.11301E+11,19,48120
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.13101E+12,15,4
1.22401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.11301E+11,31,16
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.11301E+11,61,29684
1.17401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.11301E+11,13,14207
1.22401E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.13101E+12,24,0
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,21,164899657
1.22401E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.12301E+11,61,0
1.22401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.12301E+11,61,10
1.22401E+11,1.174E+11,1.12201E+11,1.12201E+11,1.12201E+11,15,6158
1.22401E+11,1.174E+11,1.17401E+11,1.14201E+11,1.14201E+11,23,2081
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11101E+11,19,4
1.14501E+11,1.14501E+11,1.14501E+11,1.14501E+11,1.13101E+12,41,24001
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11101E+11,11,342747
1.22401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.12301E+11,22,8868
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.12201E+12,51,685
1.13401E+11,1.13401E+11,1.13401E+11,1.16501E+11,1.11301E+11,99,4269
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.13101E+12,24,176305
1.22401E+11,1.13401E+11,1.13401E+11,1.16501E+11,1.12201E+11,31,0
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.12301E+11,13,0
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11101E+11,15,2
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11101E+11,23,3575
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,41,98
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.10101E+11,51,1
1.17401E+11,1.17401E+11,1.17401E+11,1.14501E+11,1.11101E+11,22,944371
1.22501E+11,1.22501E+11,1.22501E+11,1.22501E+11,1.11301E+11,15,424191
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.12301E+11,15,0
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,19,72277
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,362
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.12301E+11,61,12
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,61,87
1.22401E+11,1.174E+11,1.14501E+11,1.14501E+11,1.12201E+12,31,140
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.12201E+11,90,625
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.10101E+11,15,595
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.12201E+12,21,3077421
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,12,10300985
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.13101E+12,24,2126
1.11101E+11,1.11101E+11,1.11101E+11,1.11101E+11,1.11101E+11,12,763407343
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.12301E+11,61,2937
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.12201E+12,90,6484
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11101E+11,12,932812
1.20501E+11,1.20501E+11,1.20501E+11,1.20501E+11,1.20501E+11,11,251141682
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.12301E+11,19,571
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.12301E+11,15,248
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12301E+11,23,287
1.22401E+11,1.14501E+11,1.14501E+11,1.14501E+11,1.11101E+11,24,227
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.13101E+12,14,215
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.10101E+11,12,27966
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,51,59
1.22401E+11,1.174E+11,1.13401E+11,1.16501E+11,1.12301E+11,12,48
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.10101E+11,31,0
1.22401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11101E+11,21,9739
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.10101E+11,24,0
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11101E+11,15,210
1.22401E+11,1.11401E+11,1.11401E+11,1.11401E+11,1.11401E+11,14,21062
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.10101E+11,41,0
1.22401E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.12201E+11,21,1947
1.22401E+11,1.11401E+11,1.11401E+11,1.11401E+11,1.11401E+11,15,2400
1.22401E+11,1.21501E+11,1.21501E+11,1.21501E+11,1.12201E+12,23,88
1.174E+11,1.174E+11,1.17401E+11,1.11501E+11,1.13101E+12,51,0
1.17401E+11,1.17401E+11,1.17401E+11,1.20501E+11,1.20501E+11,51,2532
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.10101E+11,31,0
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11101E+11,13,168221
1.22401E+11,1.22501E+11,1.22501E+11,1.22501E+11,1.11301E+11,13,9789
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.10101E+11,21,79933
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.13101E+12,15,25
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,61,0
1.14501E+11,1.14501E+11,1.14501E+11,1.14501E+11,1.12301E+11,14,40685884
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.12201E+12,31,44
1.22401E+11,1.174E+11,1.19501E+11,1.19501E+11,1.19501E+11,31,27
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,99,11831940
1.17401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.11301E+11,14,726899
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.12201E+12,90,0
1.174E+11,1.174E+11,1.13401E+11,1.19001E+11,1.19001E+11,22,139374
1.22401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.12301E+11,51,2
1.22401E+11,1.174E+11,1.22501E+11,1.22501E+11,1.11101E+11,19,0
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.12201E+12,22,419854
1.22401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.11301E+11,99,1927
1.19501E+11,1.19501E+11,1.19501E+11,1.19501E+11,1.19501E+11,23,1033274
1.22401E+11,1.17401E+11,1.17401E+11,1.11101E+11,1.11101E+11,23,8768
1.174E+11,1.174E+11,1.17401E+11,1.12301E+11,1.12301E+11,13,113568
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,21,251900
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11101E+11,12,1482
1.22401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.12201E+12,51,0
1.174E+11,1.174E+11,1.17401E+11,1.10101E+11,1.10101E+11,13,25517
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12201E+12,11,0
1.22401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.13101E+12,13,0
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.10101E+11,11,159
1.22401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.10101E+11,61,0
1.22401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.12301E+11,24,203
1.22401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.12301E+11,51,16
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.13101E+12,12,5490
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11301E+11,14,512272
1.22201E+11,1.22201E+11,1.22201E+11,1.22201E+11,1.22201E+11,24,45173228
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11101E+11,13,1167672
1.22401E+11,1.174E+11,1.11501E+11,1.11501E+11,1.12201E+12,22,266
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.12201E+12,90,238
1.22401E+11,1.174E+11,1.14201E+11,1.14201E+11,1.14201E+11,21,2851508
1.13401E+11,1.13401E+11,1.13401E+11,1.16501E+11,1.10101E+11,99,0
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,24,0
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.13101E+12,15,0
1.17401E+11,1.17401E+11,1.17401E+11,1.15201E+11,1.15201E+11,23,21253790
1.22401E+11,1.15201E+11,1.15201E+11,1.15201E+11,1.15201E+11,14,280972
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,12,1109788
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11101E+11,99,373
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.12301E+11,11,330572322
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.12301E+11,14,162174615
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.12301E+11,23,52327
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.13101E+12,41,0
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,22,453
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,13,24915129
1.174E+11,1.174E+11,1.13101E+12,1.13101E+12,1.13101E+12,41,121412
1.174E+11,1.174E+11,1.11501E+11,1.11501E+11,1.11301E+11,24,5658
1.13401E+11,1.13401E+11,1.13401E+11,1.16501E+11,1.11301E+11,31,2423
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.13101E+12,61,0
1.11001E+11,1.11001E+11,1.11001E+11,1.11001E+11,1.11001E+11,90,0
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.13101E+12,13,988
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11101E+11,90,33654
1.174E+11,1.174E+11,1.17401E+11,1.14501E+11,1.12301E+11,11,307
1.22401E+11,1.174E+11,1.12501E+11,1.12501E+11,1.11301E+11,15,2694
1.11501E+11,1.11501E+11,1.11501E+11,1.11501E+11,1.12201E+11,31,5413
1.174E+11,1.174E+11,1.17401E+11,1.12501E+11,1.11101E+11,14,25
1.174E+11,1.174E+11,1.20501E+11,1.20501E+11,1.20501E+11,11,1694421
1.22401E+11,1.174E+11,1.11101E+11,1.11101E+11,1.11101E+11,24,4082
1.17401E+11,1.17401E+11,1.17401E+11,1.11101E+11,1.11101E+11,22,30867745
1.22501E+11,1.22501E+11,1.22501E+11,1.22501E+11,1.12301E+11,90,11877087
1.174E+11,1.174E+11,1.11501E+11,1.11501E+11,1.13101E+12,12,4415
1.22401E+11,1.174E+11,1.12501E+11,1.12501E+11,1.11301E+11,31,0
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.17501E+11,61,2
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.13101E+12,21,67978
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.17501E+11,22,31952
1.12501E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.11301E+11,41,0
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.12201E+12,12,569830
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.12201E+11,11,59352
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.11101E+11,41,177935
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.12301E+11,19,49
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.13101E+12,31,1597
1.22401E+11,1.174E+11,1.22501E+11,1.22501E+11,1.12101E+11,23,16718
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.13101E+12,51,34
1.22401E+11,1.21501E+11,1.21501E+11,1.21501E+11,1.11301E+11,13,257
1.23501E+11,1.23501E+11,1.23501E+11,1.23501E+11,1.23501E+11,13,6383917
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11101E+11,15,151
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11101E+11,51,3164
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11101E+11,24,328199
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.12201E+12,13,1023104
1.22401E+11,1.174E+11,1.17401E+11,1.11301E+11,1.11301E+11,15,74
1.22401E+11,1.17401E+11,1.17401E+11,1.22201E+11,1.22201E+11,23,50552
1.22401E+11,1.17401E+11,1.17401E+11,1.14501E+11,1.11301E+11,12,489
99699,99699,99699,99699,99699,51,40063
1.17401E+11,1.17401E+11,1.17401E+11,1.12301E+11,1.12301E+11,31,1317902
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.12301E+11,24,0
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.12201E+12,51,5
1.174E+11,1.174E+11,1.19501E+11,1.19501E+11,1.19501E+11,90,4896
1.22401E+11,1.174E+11,1.17401E+11,1.15201E+11,1.15201E+11,24,252
1.22401E+11,1.174E+11,1.17401E+11,1.12501E+11,1.12201E+12,99,223
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.10101E+11,99,13119
1.22401E+11,1.174E+11,1.12501E+11,1.12501E+11,1.10101E+11,21,0
1.22401E+11,1.174E+11,1.22501E+11,1.22501E+11,1.12101E+11,14,7487
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12201E+11,14,12
1.11501E+11,1.11501E+11,1.11501E+11,1.11501E+11,1.11301E+11,12,2200492
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11301E+11,13,19172
1.22401E+11,1.17401E+11,1.17401E+11,1.22201E+11,1.22201E+11,14,22646
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11101E+11,61,365
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.12201E+12,51,0
1.174E+11,1.174E+11,1.17401E+11,1.12501E+11,1.11301E+11,15,1
1.174E+11,1.174E+11,1.19501E+11,1.19501E+11,1.19501E+11,22,7211149
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.12301E+11,24,20408
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.13101E+12,99,6693
99699,99699,99699,99699,99699,90,1889508
1.174E+11,1.174E+11,1.22501E+11,1.22501E+11,1.11301E+11,12,30473430
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.12201E+12,99,931
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,51,6
1.22401E+11,1.174E+11,1.14201E+11,1.14201E+11,1.14201E+11,31,103708
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.11301E+11,61,5704
1.174E+11,1.174E+11,1.13301E+11,1.13301E+11,1.13301E+11,15,395897
1.174E+11,1.174E+11,1.17401E+11,1.22501E+11,1.12201E+12,51,0
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11101E+11,14,9788
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.12201E+12,19,6
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,14,974359
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.12301E+11,61,232
1.22401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.12201E+11,90,1
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.13101E+12,15,19
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.13101E+12,23,74472
1.174E+11,1.174E+11,1.17401E+11,1.13401E+11,1.13401E+11,61,10
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.13101E+12,23,13523
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,41,32574
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.12201E+12,14,159854
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12301E+11,11,18520324
1.22401E+11,1.21501E+11,1.21501E+11,1.21501E+11,1.11301E+11,12,1437
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12301E+11,12,871
1.174E+11,1.174E+11,1.17401E+11,1.22501E+11,1.11301E+11,13,757
1.174E+11,1.174E+11,1.19001E+11,1.19001E+11,1.19001E+11,15,7784323
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11301E+11,99,1137
1.12501E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.13101E+12,13,34
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,24,8
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.13101E+12,61,6
1.17401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.11301E+11,41,40485
1.22401E+11,1.12201E+12,1.12201E+12,1.12201E+12,1.12201E+12,90,360163
1.22401E+11,1.13401E+11,1.13401E+11,1.19001E+11,1.19001E+11,51,16
1.22401E+11,1.174E+11,1.175E+11,1.175E+11,1.175E+11,99,2124
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.12201E+12,12,25650
1.22401E+11,1.11501E+11,1.11501E+11,1.11501E+11,1.12301E+11,61,1566
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,23,2723976
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.12201E+12,15,3736
1.22401E+11,1.11501E+11,1.11501E+11,1.11501E+11,1.11101E+11,12,6211
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.13101E+12,24,0
1.22401E+11,1.174E+11,1.17401E+11,1.14201E+11,1.14201E+11,31,0
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.12201E+12,99,0
1.22401E+11,1.17401E+11,1.17401E+11,1.14501E+11,1.11301E+11,61,6
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,22,113889
1.22401E+11,1.174E+11,1.19501E+11,1.19501E+11,1.19501E+11,51,167
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11101E+11,11,0
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.13101E+12,24,145
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.13101E+12,23,150887
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,14,1773793
1.22401E+11,1.174E+11,1.17401E+11,1.22501E+11,1.12201E+12,19,0
1.11301E+11,1.11301E+11,1.11301E+11,1.11301E+11,1.11301E+11,31,29211091
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.10101E+11,24,936
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.11101E+11,19,15
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11301E+11,19,11756
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.11301E+11,15,36184
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,90,2236613
1.22401E+11,1.13101E+12,1.13101E+12,1.13101E+12,1.13101E+12,51,3069
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,90,41386
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.13101E+12,99,19
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.13101E+12,14,67600
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11101E+11,21,939663
1.22401E+11,1.174E+11,1.17401E+11,1.11501E+11,1.11101E+11,19,0
1.17401E+11,1.17401E+11,1.17401E+11,1.20501E+11,1.20501E+11,14,89839239
1.22401E+11,1.174E+11,1.22501E+11,1.22501E+11,1.10101E+11,12,4956
1.174E+11,1.174E+11,1.13401E+11,1.16501E+11,1.12201E+11,14,16
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12201E+12,99,34477
1.174E+11,1.174E+11,1.15201E+11,1.15201E+11,1.15201E+11,99,53827255
1.22401E+11,1.174E+11,1.17401E+11,1.12501E+11,1.12301E+11,31,55
1.174E+11,1.174E+11,1.17401E+11,1.14501E+11,1.12201E+11,14,18
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11301E+11,23,101
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.11101E+11,99,673597
1.17401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.12201E+12,90,471
1.22401E+11,1.174E+11,1.22501E+11,1.22501E+11,1.12301E+11,19,1140
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11101E+11,31,2
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.12201E+12,21,6634
1.22401E+11,1.21501E+11,1.21501E+11,1.21501E+11,1.12301E+11,24,3
1.22401E+11,1.11501E+11,1.11501E+11,1.11501E+11,1.11301E+11,12,48
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.13101E+12,19,0
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.11301E+11,23,1288
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.11301E+11,51,17008
1.174E+11,1.174E+11,1.11501E+11,1.11501E+11,1.11101E+11,61,508
1.22401E+11,1.174E+11,1.22501E+11,1.22501E+11,1.10101E+11,21,14179
1.22401E+11,1.22501E+11,1.22501E+11,1.22501E+11,1.12301E+11,41,293
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.11101E+11,41,388
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.12301E+11,13,1274
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.12201E+12,21,7924069
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.12301E+11,23,124
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.12301E+11,14,52
1.22401E+11,1.174E+11,1.17401E+11,1.22501E+11,1.12201E+12,22,0
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.12201E+12,12,0
1.23501E+11,1.23501E+11,1.23501E+11,1.23501E+11,1.23501E+11,90,12016374
1.13401E+11,1.13401E+11,1.13401E+11,1.16501E+11,1.11301E+11,11,34245
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.11301E+11,11,33581
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.17501E+11,19,39
1.17401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.11301E+11,22,370
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.11301E+11,41,29914
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.10101E+11,19,14870
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.12201E+12,19,0
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.12201E+12,90,0
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.13101E+12,15,132
1.174E+11,1.174E+11,1.11501E+11,1.11501E+11,1.12201E+11,99,2609
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.11101E+11,61,285
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.13101E+12,51,0
1.174E+11,1.174E+11,1.11501E+11,1.11501E+11,1.12301E+11,31,527352
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.11301E+11,13,1091
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.12301E+11,41,3209
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.12301E+11,61,0
1.22401E+11,1.11101E+11,1.11101E+11,1.11101E+11,1.11101E+11,41,1808
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.13101E+12,22,9043
1.174E+11,1.174E+11,1.11501E+11,1.11501E+11,1.12301E+11,12,15670
1.22401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.11301E+11,99,48
1.22401E+11,1.174E+11,1.12501E+11,1.12501E+11,1.11301E+11,24,297
1.22401E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.12201E+11,41,7
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.10101E+11,99,362
